ID,Tweet,Creado_tweet,Locacion_usuario,Seguidores_usuario,Amigos_usuario,Favoritos_usuario,Descripcion_usuario,Verificado_usuario,Idioma,Tipo
1207803577080659969,"Cachai que pasó recién un facho por la librería, vio una autobiografía de la Greta y dijo algo asi como : le hacen libros a cualquier weona tonta ahora.
ESA CALAÑA HERMANO, ESA CALAÑA",2019-12-19 23:23:07,,374,1286,43124,#PhilaUnite,False,es,misogino
1207803577080659969,"Cachai que pasó recién un facho por la librería, vio una autobiografía de la Greta y dijo algo asi como : le hacen libros a cualquier weona tonta ahora.
ESA CALAÑA HERMANO, ESA CALAÑA",2019-12-19 23:23:07,,374,1286,43124,#PhilaUnite,False,es,misogino
1204789611232464900,"""Una mocosa como esa""
https://t.co/BXdEgpvgnW",2019-12-11 15:46:41,"Mendoza, Argentina",232221,1023,32002,Diario online de Argentina. Noticias las 24 hs.  📱54-9-261-605-1983,False,es,misogino
1207035226968543233,@RonaldoTJ19 @Fortnite_ES Desde cuando tu tío te violo y te borro la memoria!,2019-12-17 20:29:58,,12,69,235,Instagram : scar_letb,False,es,misogino
1207039206624780296,"@vidamoderna viendo el programa de hoy Martes y siendo un fan absoluto, se os tendría que caer la cara de vergüenza de hablar de Greta con 6 botellas de agua de plástico en mesa. Tiene razón el colega del oso, somos gilipollas",2019-12-17 20:45:47,,27,259,509,"Ser yo mismo, le pese a quien le pese",False,es,misogino
1207039206624780296,"@vidamoderna viendo el programa de hoy Martes y siendo un fan absoluto, se os tendría que caer la cara de vergüenza de hablar de Greta con 6 botellas de agua de plástico en mesa. Tiene razón el colega del oso, somos gilipollas",2019-12-17 20:45:47,,27,259,509,"Ser yo mismo, le pese a quien le pese",False,es,misogino
1206523524573216768,"""Ya hasta las compañías de transporte ferroviario están hartas del enorme fraude que es Thunberg"" - cita el artículo que registra la última pataleta de la mocosa histérica, borrega de la izquierda... https://t.co/8brF1DKca8",2019-12-16 10:36:39,"Zipaquirá, Colombia",305,1008,1682,"Vacunado, lector en voz alta, conferencista motivador, docente en TICs y redactor de contenidos.",False,es,misogino
1213984106306035712,"Tio me da puta rabia habia un grupo de pijos sentados al lado nuestro y miren... 
La greta esta- QUEMADISIMA https://t.co/4iYgThI1TL",2020-01-06 00:42:20,,1228,378,66092,"24 🏳️‍🌈
Albacete                                                                 GS de dietetica y costurillas aficionao",False,es,misogino
1211675020252139522,Este muñeco es de Greta Majareta. Tiene un sospechoso parecido con otro muñeco maldito que destrozó a España entre 2004 y 2011. https://t.co/RecjfVkKWg,2019-12-30 15:46:51,,683,1293,110765,Una mentira repetida un millón de veces sigue siendo MENTIRA.    Memento mori.  ✝️ IN HOC SIGNO VINCES ✝️,False,es,misogino
1203037103120101376,Ayer Vigo-Madrid en un diésel. Hoy Madrid-Almería en un diésel también. En tu puta cara Greta,2019-12-06 19:42:51,Madrid-Salamanca-CDMX,1280,362,93360,Cómo me gustan los sábados de verdad! Uno descansa. No como aquel miércoles-sábado en el que casi me despiden,False,es,misogino
1207243885824630790,@_Mega_44 hay que reciclar todo ese plastico me lo ha dicho greta majareta,2019-12-18 10:19:06,,45,259,2179,Nacional Memismo. Mis pronombres son (git/gud),False,es,misogino
1208028411958091779,"La que va a montar Greta Majareta...

El polo norte magnético de la Tierra se mueve hacia Rusia y los científicos están desconcertados https://t.co/ZxAFCZe4xn vía @cnnee",2019-12-20 14:16:32,Aquí.,1869,3611,233983,"Save the princess, save the world.

He-Man",False,es,misogino
1210235944101695488,"@Nicotiana15 @DCarrionF Busca novia chaval, no se, Greta majareta me viene a la cabeza así, de repente...",2019-12-26 16:28:28,"Fontanarejo, España",129,605,5477,,False,es,misogino
1205097550795214848,"Me tienen cansada con Greta y no me refiero a Greta Van Fleet 
Pendeja con el cerebro lavado",2019-12-12 12:10:20,Hell ,1623,851,80857,"I want something good to die for, to make it beautiful to live",False,es,misogino
1205989871892008961,"@phillipkra1 Pues como las vea Greta ""La Majareta"" ya verás la que se vá a armar.",2019-12-14 23:16:06,"Cieza, España",2239,2246,32755,"MURCIANO Y ESPAÑOL.
Votante de VOX y defensor de España, de su unidad y de la Constitución.

#EsteGobiernoNoMeRepresenta
#SoloQuedaVox",False,es,misogino
1208464132086927364,@diostuitero Usted lo que quiere es darle la razón a Greta Majareta.,2019-12-21 19:07:55,,361,832,33555,Que t'arrape.,False,es,misogino
1208464132086927364,@diostuitero Usted lo que quiere es darle la razón a Greta Majareta.,2019-12-21 19:07:55,,361,832,33555,Que t'arrape.,False,es,misogino
1204141656888561676,"Greta Thunberg, un producto de marketing para gilipollas.
Efectivamente, la pequeña revolucionaria del clima es un timo. 
Resulta que zarpa desde Virginia en un catamarán. 
Cualquier marino profesional sabe que en... https://t.co/TY8nfKEjqP",2019-12-09 20:51:57,,7904,5147,671,Autor de la web https://t.co/DiI12O4HNK de MalostratosfalsosTV en YouTube y @malostratosfalsostv en TickTok. Videpresidente de Anavid https://t.co/a8crWi3dEQ,False,es,misogino
1206967291671437318,"@KuruDiosa si quieres yo puedo rolear contigo, me gusta eso de la violacion y las sexbattle, jeje, y lo maximo que haria, seria usar mis habilidades para romper tu ropa, pero nada mas, ya si gano seria porque crees que asi es",2019-12-17 16:00:01,desconocida,494,27,4207,"roleplay (se puede discutir)
DM abierto
no inicio conversación porque no me gusta sentirme como una molestia.",False,es,misogino
1205472442405146624,"▶️ Un hombre trolea a las 📢✊ #feminazis que bailaban 'El violador eres tú': '¡Ahora a casa que hay que hacer la cena!'

https://t.co/9vj6RUULec",2019-12-13 13:00:01,España,71074,581,33048,"🇪🇸🗞 Políticamente incorrecto. Desde 2010. 
Telegram ⚡ https://t.co/H9HjI6utae",True,es,misogino
1212724731633446912,@jovemretrogrado @GretaThunberg Dinamarca Idiota,2020-01-02 13:18:02,,0,16,42,Flamengo até morrer,False,es,misogino
1207322141064126471,"VAMOS A VER CAMPEONA,NADIE DEFIENDE A LOS VIOLADORES,LOS DEFIENDES TU AL QUERER Q SALGAN ANTES DE SUS CONDENAS,AL ESTAR EN CONTRA DE LA PRISION PERMANENTE REVISABLE,EN Q QUEDAMOS,DEFIENDES EL FEMINISMO O DEFIENDES LA IDIOTEZ ELEVADA AL CUBO",2019-12-18 15:30:04,,8035,8824,111438,"La política es el arte de buscar problemas, encontrarlos, hacer un diagnóstico falso y aplicar después los remedios equivocados.
GROUCHO MARX",False,es,misogino
1207322141064126471,"VAMOS A VER CAMPEONA,NADIE DEFIENDE A LOS VIOLADORES,LOS DEFIENDES TU AL QUERER Q SALGAN ANTES DE SUS CONDENAS,AL ESTAR EN CONTRA DE LA PRISION PERMANENTE REVISABLE,EN Q QUEDAMOS,DEFIENDES EL FEMINISMO O DEFIENDES LA IDIOTEZ ELEVADA AL CUBO",2019-12-18 15:30:04,,8035,8824,111438,"La política es el arte de buscar problemas, encontrarlos, hacer un diagnóstico falso y aplicar después los remedios equivocados.
GROUCHO MARX",False,es,misogino
1208190694172573696,"@sicariozzz @erlik @DragonLadyU2 Y se le premia con una subvención por comprarse un Porsche inalcanzable para a quien se le castiga fiscalmente (sin pertenecer a ese 1%) por usar una furgoneta diesel para trabajar.
Muy simple todo a la vez que lógico y justo.
Lo de Greta Majareta debe ser contagioso.",2019-12-21 01:01:23,,361,832,33555,Que t'arrape.,False,es,misogino
1208190694172573696,"@sicariozzz @erlik @DragonLadyU2 Y se le premia con una subvención por comprarse un Porsche inalcanzable para a quien se le castiga fiscalmente (sin pertenecer a ese 1%) por usar una furgoneta diesel para trabajar.
Muy simple todo a la vez que lógico y justo.
Lo de Greta Majareta debe ser contagioso.",2019-12-21 01:01:23,,361,832,33555,Que t'arrape.,False,es,misogino
1208190694172573696,"@sicariozzz @erlik @DragonLadyU2 Y se le premia con una subvención por comprarse un Porsche inalcanzable para a quien se le castiga fiscalmente (sin pertenecer a ese 1%) por usar una furgoneta diesel para trabajar.
Muy simple todo a la vez que lógico y justo.
Lo de Greta Majareta debe ser contagioso.",2019-12-21 01:01:23,,361,832,33555,Que t'arrape.,False,es,misogino
1213764719712059392,"¿Qué saldría de un encuentro entre Greta Thunberg y La Tesorito? “tesoro, NO!” - le arranca y avienta el lipstick lejos mientras se maquilla - “eso está TESTEADO EN ANIMALES cerda estúpida inconsciente”.",2020-01-05 10:10:34,"Köln, Deutschland",431,1289,19389,"how to bring a blush to the snow, travel, cycling, drawing, research in: German, French and Spanish literatures, Alexander von Humboldt",False,es,misogino
1213764719712059392,"¿Qué saldría de un encuentro entre Greta Thunberg y La Tesorito? “tesoro, NO!” - le arranca y avienta el lipstick lejos mientras se maquilla - “eso está TESTEADO EN ANIMALES cerda estúpida inconsciente”.",2020-01-05 10:10:34,"Köln, Deutschland",431,1289,19389,"how to bring a blush to the snow, travel, cycling, drawing, research in: German, French and Spanish literatures, Alexander von Humboldt",False,es,misogino
1208187671144738818,@greta_moroncini Sobre qué te hago un favor estupida,2019-12-21 00:49:22,"Córdoba, Argentina",679,322,23530,escorpio baby. 19. comercio exterior,False,es,misogino
1208306807879479296,"@crpandemonium Claro, cruceros imperiales hetropatriarcales diesel con la etiqueta amarilla de la DGT y haciendo trampas en las pruebas de emisiones. Las de los güenos son ""lectricas"" y guays, ecofriendlys, gaysfriendlys y gilipollasfriendly. Greta (Majareta) da su visto bueno 😂😂😂😂 https://t.co/PyTka8GJ2i",2019-12-21 08:42:46,,20,179,1200,"Liberal, anticomunista, orgullosamente español y madridista. Odio eterno a Disney por profanar Star Wars.",False,es,misogino
1208306807879479296,"@crpandemonium Claro, cruceros imperiales hetropatriarcales diesel con la etiqueta amarilla de la DGT y haciendo trampas en las pruebas de emisiones. Las de los güenos son ""lectricas"" y guays, ecofriendlys, gaysfriendlys y gilipollasfriendly. Greta (Majareta) da su visto bueno 😂😂😂😂 https://t.co/PyTka8GJ2i",2019-12-21 08:42:46,,20,179,1200,"Liberal, anticomunista, orgullosamente español y madridista. Odio eterno a Disney por profanar Star Wars.",False,es,misogino
1203738280535187459,"Stumblin ' in. Qué dulce la vida sin Lgtbi ni Memoria Histerica o el tostón de Greta. 
Simplemente vivíamos y disfrutábamos.
https://t.co/YTJVvUfJ6U",2019-12-08 18:09:05,,19033,19291,119493,Me resulta difícil creer lo que dices cuando haces lo contrario,False,es,misogino
1211297956697120768,"@DohaDebates @GretaThunberg Vasayanse a la merde en francés,...........pendeja loca......OOOOOOaporte ...solo.odiosidad y locura,..una pregunta, sabe leer, o la regla de 3.....no creo.",2019-12-29 14:48:32,,51,67,2824,malo,False,es,misogino
1211297956697120768,"@DohaDebates @GretaThunberg Vasayanse a la merde en francés,...........pendeja loca......OOOOOOaporte ...solo.odiosidad y locura,..una pregunta, sabe leer, o la regla de 3.....no creo.",2019-12-29 14:48:32,,51,67,2824,malo,False,es,misogino
1211297956697120768,"@DohaDebates @GretaThunberg Vasayanse a la merde en francés,...........pendeja loca......OOOOOOaporte ...solo.odiosidad y locura,..una pregunta, sabe leer, o la regla de 3.....no creo.",2019-12-29 14:48:32,,51,67,2824,malo,False,es,misogino
1205492944439898118,Patetica rueda de prensa de Greta y los Garbo https://t.co/Pv8B9pUp1X via @YouTube,2019-12-13 14:21:29,,1665,5008,223,,False,es,misogino
1205528309842485250,"@MilagrosLeivaG Quienes escuchan idioteces q suelta la gringuita patética @GretaThunberg ? Millones d millennails idiotas en el planeta, con teléfonos inteligentes en mano. (Valga la ironía). Y claro, para la foto; miembros de los celestiales organismos internacionales; políticos de pose progre.",2019-12-13 16:42:01,,237,194,953,"El mejor amigo de los colores políticos. Defecando, un poco por ahí, otro tantito por allá, por sobre la vida peruana. Y claro, porque no, la del homo sapiens.",False,es,misogino
1207718381979406337,nooooooooooo man nononono que hija de perra greta y el culiado del hijo dejAAAA en paz a hopeEEEEEE,2019-12-19 17:44:35,,1986,748,75750,luna en no me rompan las pelotas,False,es,misogino
1207718381979406337,nooooooooooo man nononono que hija de perra greta y el culiado del hijo dejAAAA en paz a hopeEEEEEE,2019-12-19 17:44:35,,1986,748,75750,luna en no me rompan las pelotas,False,es,misogino
1207718381979406337,nooooooooooo man nononono que hija de perra greta y el culiado del hijo dejAAAA en paz a hopeEEEEEE,2019-12-19 17:44:35,,1986,748,75750,luna en no me rompan las pelotas,False,es,misogino
1207718381979406337,nooooooooooo man nononono que hija de perra greta y el culiado del hijo dejAAAA en paz a hopeEEEEEE,2019-12-19 17:44:35,,1986,748,75750,luna en no me rompan las pelotas,False,es,misogino
1203337686091804672,odiamos a greta xk es el icono del ecologismo este mierder de 'tu puta culpa todo bro',2019-12-07 15:37:15,málaga,585,499,127034,with humor and cojones,False,es,misogino
1209932215116845056,"@familiatorres @GretaThunberg Aliados de la Greta Majareta? 
Adios!",2019-12-25 20:21:34,,3481,3481,27762,"Enfermero en ejercicio. FACHA según dicen.
Creyente Provida. Si VIVÍA en LA TABARNIA y ahora vivo en Andalucia soy emigrante? Al revés TAMPOCO!",False,es,misogino
1213490715872940032,"@EmillyFunchal @Wanders75942274 @FeCastanhari Ta aqui https://t.co/X9UUw7ObBl

Toma distraida idiota",2020-01-04 16:01:46,,308,169,16496,Maior goleiro do Brasil,False,es,misogino
1213490715872940032,"@EmillyFunchal @Wanders75942274 @FeCastanhari Ta aqui https://t.co/X9UUw7ObBl

Toma distraida idiota",2020-01-04 16:01:46,,308,169,16496,Maior goleiro do Brasil,False,es,misogino
1213490715872940032,"@EmillyFunchal @Wanders75942274 @FeCastanhari Ta aqui https://t.co/X9UUw7ObBl

Toma distraida idiota",2020-01-04 16:01:46,,308,169,16496,Maior goleiro do Brasil,False,es,misogino
1204594673412493312,"Grande @jairbolsonaro
Un presidente así necesita Chile
Con cojones! Las cosas por su nombre y con su debida importancia 

https://t.co/gkg1OkJ2yy",2019-12-11 02:52:05,Chile,1725,985,15582,"Familia,Dios,Orden y Patria 💪❤🇨🇱
♂️+♀️
Orgulloso del 22% y del 44%
#BoricNoEsMiPresidente
#NoALaCC
#RechazoDeSalidaNC
#NoMásONU
#FueraPC
#YoApoyoACarabineros",False,es,misogino
1206655421068562432,"@Al_Foxxx Pues muy sencillo. Maria León, es una GILIPOLLAS, PREPOTENTE, que se cree y piensa, ser Greta Garbo. QUE ILUSA.",2019-12-16 19:20:45,,93,131,1496,,False,es,misogino
1206804102635827201,@GretaThunberg Que hijos de puta son los zurdos progres clase alta https://t.co/sDzfDTCD5Y,2019-12-17 05:11:34,,97,223,40760,"feliz de tener todo lo que necesito 
y mucho más, gracias!",False,es,misogino
1206804102635827201,@GretaThunberg Que hijos de puta son los zurdos progres clase alta https://t.co/sDzfDTCD5Y,2019-12-17 05:11:34,,97,223,40760,"feliz de tener todo lo que necesito 
y mucho más, gracias!",False,es,misogino
1205520878500495361,La revista ‘Time’ nombra ‘persona del año’ a Greta Thunberg &lt;-- Está claro que el mundo se ha vuelto GILIPOLLAS,2019-12-13 16:12:29,Madrid,31,172,2412,"A día de hoy: Primer mandamiento del periodista deportivo, aporta carácter, seriedad e importancia...además te sirve para justificarte cuando quedas retratado",False,es,misogino
1212736131353260032,"En sus ratos libres, después de comprometer su tiempo y patrimonio, le robaban la juventud a Greta Majareta.... que cabrones https://t.co/C8LrhjhNpl",2020-01-02 14:03:19,España ,1291,2088,1824,"Entre la guerra y el deshonor, siempre elegiré la guerra",False,es,misogino
1204673010692739072,Bolsonaro llama “mocosa” a Greta Thunberg ➨ https://t.co/ZY2kyJXf4Z,2019-12-11 08:03:22,Venezuela,13822,3834,2510,"#ElTocuyo capital del Municipio Morán, Venezuela
Noticias, Servicios, Información.

📲 https://t.co/lL3YYVBlVH
📲 https://t.co/RrUpBPBIOk",False,es,misogino
1205388354633818112,"Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter
 - 🤦🏻‍♀️ https://t.co/3IJwdsQU1Q",2019-12-13 07:25:53,Madrid,547,287,12957,"Guts, grits & lipstick. Digital Associated Director en @hotwire_es",False,es,misogino
1205388354633818112,"Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter
 - 🤦🏻‍♀️ https://t.co/3IJwdsQU1Q",2019-12-13 07:25:53,Madrid,547,287,12957,"Guts, grits & lipstick. Digital Associated Director en @hotwire_es",False,es,misogino
1205388354633818112,"Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en Twitter
 - 🤦🏻‍♀️ https://t.co/3IJwdsQU1Q",2019-12-13 07:25:53,Madrid,547,287,12957,"Guts, grits & lipstick. Digital Associated Director en @hotwire_es",False,es,misogino
1209656498516873216,IGUAL GRETA COZZOLINO LA PUTA MADRE KE MUJER pero bueno ella tmb es simpática al menos (?,2019-12-25 02:05:58,Salta,241,194,27470,jaja que fuerte lo del puticlub,False,es,misogino
1206182113403424768,"@conchajua Lo siento, pero no todo es blanco o negro. La niña es menor, y lo de los gañanes tiene castigo, pero no por violacion. 

https://t.co/WrGjyeWwSF",2019-12-15 12:00:00,,586,948,74173,"""Si no te aventuras nada ganas"" Naturópata, Músico, Viajero, amante de los animales, el Arte y la Cultura, el baloncesto....  y de Gran Canaria, mi isla.",False,es,misogino
1206486376826449921,Eentonces la religión culpaba los pecados del cambio  climático hoy greta la majareta a todos..pero lo cierto es que existió un cambio climático dsd los siglos 13 a 17..hoy estamos en las mismas pero nos quieren sacar los euros y arruinar para combatirlo. https://t.co/dHYRS2Iyj8,2019-12-16 08:09:02,"Principado de Asturias, España",21953,21822,205569,🇪🇸🇪🇸🇪🇸Luchador🇪🇦🇪🇦🇪🇦,False,es,misogino
1205294492607242240,"El País protegiendo a la niña estúpida, histérica, niñata, patética...”de los hombres españoles”. No se inaginan estos del gueto Greta lo que dixen de ella las mujeres españolas normales, trabajadoras y madres de familia. De momento meterían presos a los padres por maltrato. https://t.co/oD8xRp2yyR",2019-12-13 01:12:54,,298326,3906,58159,"Periodista hoy en política con VOX por España, la libertad y el sentido común. Miembro del Parlamento Europeo. Vicepresidente de ECR y Euro-Lat. En AFET y ENVI.",True,es,misogino
1205294492607242240,"El País protegiendo a la niña estúpida, histérica, niñata, patética...”de los hombres españoles”. No se inaginan estos del gueto Greta lo que dixen de ella las mujeres españolas normales, trabajadoras y madres de familia. De momento meterían presos a los padres por maltrato. https://t.co/oD8xRp2yyR",2019-12-13 01:12:54,,298326,3906,58159,"Periodista hoy en política con VOX por España, la libertad y el sentido común. Miembro del Parlamento Europeo. Vicepresidente de ECR y Euro-Lat. En AFET y ENVI.",True,es,misogino
1210846881171021825,@elmundoes Un chollo para que se luzca Greta Majareta,2019-12-28 08:56:07,Tabarnia,2114,3192,35657,#SanchezveteYa,False,es,misogino
1210846881171021825,@elmundoes Un chollo para que se luzca Greta Majareta,2019-12-28 08:56:07,Tabarnia,2114,3192,35657,#SanchezveteYa,False,es,misogino
1204776601721999360,"""It's amazing that the press gives space to this kind of brat""/ 
""Es increíble que la prensa le dedique espacio a esa mocosa"": Jair Bolsonaro on @GretaThunberg  https://t.co/8PdN80mR0b",2019-12-11 14:55:00,Mexico,897,2441,1192,"Mexico based reporter. Cryptocurrencies, sports, science. ES, EN, FR, PT and Mandarin-under construction. Preguntona profesional. Currently at @bnamericas",False,es,misogino
1204776601721999360,"""It's amazing that the press gives space to this kind of brat""/ 
""Es increíble que la prensa le dedique espacio a esa mocosa"": Jair Bolsonaro on @GretaThunberg  https://t.co/8PdN80mR0b",2019-12-11 14:55:00,Mexico,897,2441,1192,"Mexico based reporter. Cryptocurrencies, sports, science. ES, EN, FR, PT and Mandarin-under construction. Preguntona profesional. Currently at @bnamericas",False,es,misogino
1204807893545082880,"La revista @TIME se ha prestado para el Timo, en muchas ocasiones. Ya había ocurrido con Hitler en 1938. Hoy @GretaThunberg, una Progre ""niña mocosa"" (@jairbolsonaro dixit), q designan Persona del Año, porq parece q ha salvado al mundo cuando no ha hecho un coño. #NoMeJodan https://t.co/eVYK0zDhmc",2019-12-11 16:59:20,En medio del Océano ,23857,858,1602,"Piensa, cree, sueña y atrévete. El secreto de mi éxito está en pagar como si fuera pródigo y en vender como si estuviera en quiebra. En Telegram: pimentonverde",False,es,misogino
1204482964584689664,Bolsonaro califica de «mocosa» a Greta Thunberg y ella le responde en Twitter https://t.co/ek9K8Ca9PU,2019-12-10 19:28:11,Paraguay,510954,90,3402,"La #1020AM es tu primera fuente de información📻
                                                     
Te leemos en el 📲0994 44 1020",False,es,misogino
1206953301369131008,Quien diría que una weona que con cuea habla es más loca que la cara de la Greta,2019-12-17 15:04:25,,63,78,321,"Punta arenas, 26 años 🌺",False,es,misogino
1205291243942617093,"#Cultura

😱Se ha desatado la polémica tras confirmar que el escritor mexicano abusó de ella cuando era su alumna✍🏼

#Escritor #Violación #ElenaPoniatowska #Arreola

https://t.co/2gzHh8SiWd",2019-12-13 01:00:00,"Aguascalientes, México",4211,311,1629,"El periódico decano de mayor tradición en Aguascalientes
@OEMenlinea ""Tradición en renovación""

Síguenos en 
Facebook: https://t.co/gpmeYDSCZH
Instagram: https://t.co/7SqUDzVJqQ",False,es,misogino
1205291243942617093,"#Cultura

😱Se ha desatado la polémica tras confirmar que el escritor mexicano abusó de ella cuando era su alumna✍🏼

#Escritor #Violación #ElenaPoniatowska #Arreola

https://t.co/2gzHh8SiWd",2019-12-13 01:00:00,"Aguascalientes, México",4211,311,1629,"El periódico decano de mayor tradición en Aguascalientes
@OEMenlinea ""Tradición en renovación""

Síguenos en 
Facebook: https://t.co/gpmeYDSCZH
Instagram: https://t.co/7SqUDzVJqQ",False,es,misogino
1205291243942617093,"#Cultura

😱Se ha desatado la polémica tras confirmar que el escritor mexicano abusó de ella cuando era su alumna✍🏼

#Escritor #Violación #ElenaPoniatowska #Arreola

https://t.co/2gzHh8SiWd",2019-12-13 01:00:00,"Aguascalientes, México",4211,311,1629,"El periódico decano de mayor tradición en Aguascalientes
@OEMenlinea ""Tradición en renovación""

Síguenos en 
Facebook: https://t.co/gpmeYDSCZH
Instagram: https://t.co/7SqUDzVJqQ",False,es,misogino
1206612484964147201,"@LaFallaras ¿""Violadores""?. Te importa una puta mierda la verdad, ya los has condenado en sentencia firme y no le das opción al recurso. 

Sigue llorando. Hay Derechos y gente como tú, demuestra que quiere acabar con ellos.",2019-12-16 16:30:08,"Mataró, España",1391,2717,24378,One apple a day keeps the doctor away #quinarepublicaniquecollons #larepublicanoexisteixidiota. Viva España.,False,es,misogino
1206612484964147201,"@LaFallaras ¿""Violadores""?. Te importa una puta mierda la verdad, ya los has condenado en sentencia firme y no le das opción al recurso. 

Sigue llorando. Hay Derechos y gente como tú, demuestra que quiere acabar con ellos.",2019-12-16 16:30:08,"Mataró, España",1391,2717,24378,One apple a day keeps the doctor away #quinarepublicaniquecollons #larepublicanoexisteixidiota. Viva España.,False,es,misogino
1206612484964147201,"@LaFallaras ¿""Violadores""?. Te importa una puta mierda la verdad, ya los has condenado en sentencia firme y no le das opción al recurso. 

Sigue llorando. Hay Derechos y gente como tú, demuestra que quiere acabar con ellos.",2019-12-16 16:30:08,"Mataró, España",1391,2717,24378,One apple a day keeps the doctor away #quinarepublicaniquecollons #larepublicanoexisteixidiota. Viva España.,False,es,misogino
1211948545357598722,"@InesArrimadas Pero criatura cuando te vas a enterar que tu partido está al borde de la extinción, que tienes menos credibilidad, que una zorra guardando gallinas, https://t.co/SxiwlfPHPN",2019-12-31 09:53:44,"Sevilla, España",5904,6028,24233,"Creeré  en España, cuando la iglesia y el Estado estén separados de forma absoluta. Y tonterias las precisas.",False,es,misogino
1235112673198530561,Pero cómo voy a ser machista si a mí lo que más me gusta son las mujeres 🤪🤪🤪🤪🤪,2020-03-04 07:59:43,Konoha,84,127,65351,No vuelvo a ver fate en mi vida,False,es,misogino
1219926579104665600,"@TRICICLODELPERU O sea los hombres en su vida privada pueden ser un asco! 

Feminazis, vuestro amigo #GustavoGorriti es un “macho opresor”",2020-01-22 10:15:36,"Surco, Peru",1728,428,51165,"Católica, Ing. Industrial, de Derecha y no pertenezco a ningún partido, pienso que un gobierno de izquierda de cualquier tipo sería lo peor para mi país.",False,es,misogino
1212165954588807169,@RodrigoGx_ @ToxiGxmeZ @iJxvix @ChxrlieI @LukarioPlayYT @_ImAngel0 @kidarriuz @deadpool5435___ @Huevita23 @IoriCombo @zDqniL @SixBley @Ronio15_ @ElZurdoxdd @AncicsFat @ughdqny @Freak__2 @0verddx Cállate puta,2020-01-01 00:17:39,,156,8,1705,For The Vibe,False,es,misogino
1206952128268378115,@Cadena3Com Para mí se vistió de feminista!,2019-12-17 14:59:46,un barco pirata,258,296,19626,hincha de fútbol y socio de Belgrano,False,es,misogino
1206952128268378115,@Cadena3Com Para mí se vistió de feminista!,2019-12-17 14:59:46,un barco pirata,258,296,19626,hincha de fútbol y socio de Belgrano,False,es,misogino
1206823797501956096,"@alfreparedes Me encantan las respuestas a este tuit. Se ve muy claro el feminismo selectivo y la victimización conveniente.
Ni modos.",2019-12-17 06:29:49,,1117,3084,77260,"CURADOR DE TWEETS - Retuitero ♻

#MusicJunkie ♬ - Breakfast people ☕️- Team #IronMan

#ColombiaEnAlertaRoja",False,es,misogino
1206823797501956096,"@alfreparedes Me encantan las respuestas a este tuit. Se ve muy claro el feminismo selectivo y la victimización conveniente.
Ni modos.",2019-12-17 06:29:49,,1117,3084,77260,"CURADOR DE TWEETS - Retuitero ♻

#MusicJunkie ♬ - Breakfast people ☕️- Team #IronMan

#ColombiaEnAlertaRoja",False,es,misogino
1206823797501956096,"@alfreparedes Me encantan las respuestas a este tuit. Se ve muy claro el feminismo selectivo y la victimización conveniente.
Ni modos.",2019-12-17 06:29:49,,1117,3084,77260,"CURADOR DE TWEETS - Retuitero ♻

#MusicJunkie ♬ - Breakfast people ☕️- Team #IronMan

#ColombiaEnAlertaRoja",False,es,misogino
1205517807846395904,"@isaacfcorrales @alonso_dm Efectivamente , que todos recuerden que hay partidos que defienden una justicia no feminista que se inventa abusos sexuales. La menor, a parte de apuntarlos en su chorvoagenda,  le dijo a sus amigas que iba a repetir. Ya sabes la típica violada que luego intenta repetir.😒",2019-12-13 16:00:17,En Instagram @igualdadreal2020,8592,3871,45961,"Mismo daño, misma condena.
Mismo sufrimiento, misma ayuda.

Fácil, no?",False,es,misogino
1205517807846395904,"@isaacfcorrales @alonso_dm Efectivamente , que todos recuerden que hay partidos que defienden una justicia no feminista que se inventa abusos sexuales. La menor, a parte de apuntarlos en su chorvoagenda,  le dijo a sus amigas que iba a repetir. Ya sabes la típica violada que luego intenta repetir.😒",2019-12-13 16:00:17,En Instagram @igualdadreal2020,8592,3871,45961,"Mismo daño, misma condena.
Mismo sufrimiento, misma ayuda.

Fácil, no?",False,es,misogino
1223406029213442050,JAJAJAJA JAJAJAJA de donde sacarán tanta bobada las Feminazis? toca dejarlas morir entonces 🤣🤣🤦🏽‍♂️ https://t.co/jDc7shFWfv,2020-02-01 00:41:41,Colombia,283,814,17938,"🎱Ingeniero de Sistemas Informáticos💻 ⛪️De la ciudad blanca de Colombia 🇨🇴 👹
los tweets de esta cuenta no me representan profesionalmente 👁️ al 👁️",False,es,misogino
1213814188113571841,"@InesArrimadas un Zorra en C's, como mínimo, un 10%, con Edmundo otro Fascista, en eso el 20%",2020-01-05 13:27:08,"Barcelona, España",3,10,97,,False,es,misogino
1213814188113571841,"@InesArrimadas un Zorra en C's, como mínimo, un 10%, con Edmundo otro Fascista, en eso el 20%",2020-01-05 13:27:08,"Barcelona, España",3,10,97,,False,es,misogino
1213814188113571841,"@InesArrimadas un Zorra en C's, como mínimo, un 10%, con Edmundo otro Fascista, en eso el 20%",2020-01-05 13:27:08,"Barcelona, España",3,10,97,,False,es,misogino
